16
848 1619
612 226 152
724 779 828
247 259 486
79 450 540
998 731 346
984 102 538
54 817 382
414 965 959
824 67 798
716 258 708
916 733 665
367 1 795
911 827 986
124 728 493
884 190 849
838 644 139
985 868 203
18 58 593
295 752 144
178 687 424
715 332 347
526 494 223
565 330 793
570 837 970
845 144 7
398 229 346
484 346 149
367 187 22
670 165 474
668 943 259
431 615 983
7 419 349
633 879 782
199 598 988
335 791 707
94 879 541
849 669 738
798 426 982
364 537 725
571 626 610
538 438 50
861 47 538
340 618 642
649 86 836
283 236 879
295 132 520
346 494 210
341 281 61
765 3 695
726 571 129
845 498 955
360 237 722
121 715 602
801 739 933
959 249 39
524 409 379
526 981 722
727 514 213
279 494 446
457 54 530
98 375 30
648 766 317
297 527 179
939 180 282
752 316 711
289 858 491
687 384 906
857 427 923
452 57 841
619 752 583
723 720 690
406 308 964
237 685 799
846 582 749
335 709 940
72 872 788
95 409 91
229 531 420
490 869 297
795 782 916
787 932 912
669 328 452
859 103 893
738 857 232
333 126 277
580 445 420
264 861 797
765 954 764
772 433 664
642 614 173
639 588 407
614 852 56
458 978 985
999 756 25
89 618 478
492 15 438
235 227 642
642 665 580
450 661 829
385 795 817
952 922 76
15 7 283
774 804 851
152 2 549
76 394 430
740 461 246
530 426 982
560 251 40
60 411 558
287 871 193
783 247 690
473 620 564
99 963 217
677 174 181
33 958 454
258 62 463
5 408 928
732 236 822
335 811 396
397 497 834
394 702 229
912 474 518
194 25 597
126 162 185
805 868 544
694 468 939
217 285 997
701 925 165
617 600 26
552 847 736
7 112 548
432 366 856
942 29 602
906 747 7
679 28 864
170 669 420
866 268 870
911 48 545
960 289 641
906 95 968
808 682 938
530 237 436
2 168 507
53 878 754
408 522 888
314 903 513
161 880 787
634 683 140
673 241 535
541 873 537
658 583 447
626 647 392
199 820 484
772 922 114
664 555 103
165 683 704
699 204 525
311 978 895
943 437 503
542 465 260
439 873 766
305 918 850
827 224 466
365 14 126
118 716 713
595 540 544
942 208 69
70 825 681
146 579 75
497 150 445
935 457 744
689 636 934
528 519 289
379 903 853
725 666 591
771 282 766
699 667 58
875 648 567
951 476 627
330 880 895
339 164 85
26 405 996
602 301 719
859 475 689
75 914 161
398 114 154
924 648 717
67 755 268
296 743 947
960 504 188
160 148 515
26 420 199
689 402 469
593 667 253
329 401 557
440 574 551
370 299 669
753 824 706
174 5 136
961 410 127
547 847 64
755 111 144
531 264 600
145 230 539
724 323 691
542 698 267
101 701 301
595 936 122
396 430 575
908 847 189
266 570 173
778 910 98
522 797 774
690 749 8
616 124 771
45 812 679
372 353 566
575 734 633
533 97 420
293 666 697
690 691 61
200 944 539
229 606 858
452 169 981
421 263 16
543 674 202
180 789 946
880 887 393
388 869 92
905 958 239
477 102 178
715 27 848
548 390 842
401 231 786
629 410 953
9 258 95
300 647 508
398 431 341
750 612 927
836 130 362
52 385 512
571 39 460
939 948 180
776 103 144
708 737 516
873 140 501
928 325 654
442 433 207
833 543 169
756 634 911
426 400 933
341 890 16
944 781 232
206 478 616
626 518 487
850 61 709
192 932 212
899 30 245
365 64 684
9 579 344
201 530 568
344 271 8
214 601 217
849 96 426
459 935 771
482 904 525
130 430 912
946 606 755
289 119 450
248 827 490
257 271 964
92 670 957
650 350 893
511 799 56
984 452 331
338 304 658
921 534 643
203 733 176
814 547 966
555 407 600
890 533 890
395 788 531
253 107 48
616 18 864
988 1 502
704 324 465
49 762 799
10 411 481
916 922 280
220 307 141
516 663 719
9 963 511
5 742 55
398 444 802
832 99 796
386 557 633
650 582 504
512 534 20
984 248 440
790 798 590
426 66 340
730 103 693
569 773 262
98 941 120
181 725 46
752 810 906
214 175 109
717 366 725
559 319 13
173 762 79
319 939 95
770 643 434
6 900 500
332 642 378
432 7 288
540 307 407
281 176 530
414 4 148
378 251 481
784 792 509
150 847 90
51 71 45
93 179 181
284 867 267
693 678 618
917 343 836
401 615 846
170 632 270
294 747 426
497 423 612
320 203 198
684 887 125
306 756 131
721 178 514
78 589 994
467 458 738
741 968 769
944 648 34
76 740 43
839 863 811
567 102 517
234 497 429
389 802 516
515 646 423
490 586 926
209 696 80
459 666 445
430 746 552
33 614 902
153 750 363
640 71 112
48 274 1
628 930 51
565 742 397
856 964 141
718 34 61
589 834 355
959 702 305
679 302 325
322 107 865
446 409 657
406 5 216
957 228 461
870 529 95
550 877 693
143 992 658
714 30 746
489 93 56
710 243 31
108 719 129
853 57 957
362 841 981
661 729 287
232 776 251
550 222 960
646 426 885
540 829 998
352 499 639
747 538 240
821 155 887
817 214 994
240 504 90
597 6 778
877 509 785
317 1 824
602 540 719
456 212 110
268 187 911
355 596 484
968 456 160
405 614 614
55 42 606
428 87 833
799 465 175
630 842 494
872 81 717
31 850 896
610 315 425
472 80 959
152 600 425
981 340 589
703 215 292
711 602 853
8 201 791
26 88 758
838 778 570
215 552 8
596 16 656
962 789 114
711 917 824
673 569 209
819 488 552
865 770 981
503 406 945
2 143 327
386 567 589
548 835 182
918 745 548
337 697 74
60 653 199
841 701 947
657 734 583
472 168 701
93 903 425
989 577 373
175 752 873
297 912 375
301 398 892
608 302 383
237 26 626
780 323 209
773 102 905
22 225 752
794 700 335
588 360 318
881 153 317
717 519 438
60 485 675
176 231 601
41 96 375
113 456 739
263 354 940
91 81 145
409 683 844
731 847 114
320 341 281
651 483 92
646 845 198
8 721 727
303 161 189
338 321 612
618 448 931
789 719 963
500 159 680
163 932 26
22 458 597
65 910 340
206 742 787
123 713 302
422 910 666
961 863 95
744 276 69
349 943 519
930 167 679
370 605 873
410 360 573
143 569 636
588 819 81
999 285 59
42 586 777
493 845 909
892 993 639
450 696 831
109 212 386
96 337 462
235 724 680
84 869 466
707 970 902
120 257 43
39 100 538
769 589 927
266 186 195
675 274 701
236 930 486
513 778 5
358 525 714
837 317 454
166 902 422
996 792 501
450 701 69
878 365 836
561 989 196
247 31 585
351 471 245
161 89 260
238 326 873
313 84 361
205 833 848
518 669 564
602 824 842
381 307 62
766 428 640
836 364 572
809 417 406
715 705 251
493 355 556
446 740 809
463 635 557
921 275 468
581 411 907
812 659 193
456 34 436
911 604 500
499 366 948
468 433 540
509 949 546
923 288 351
470 562 466
333 489 678
25 698 151
42 103 493
788 949 992
42 551 687
776 947 724
421 56 601
183 997 116
377 977 627
286 643 329
956 295 26
367 757 460
333 840 18
919 74 51
455 878 288
108 605 851
310 658 335
672 361 11
221 715 303
645 963 485
499 487 338
314 277 828
292 502 676
928 849 119
389 407 920
691 658 423
200 960 44
643 337 799
341 309 927
897 804 214
688 268 647
237 964 849
794 327 313
886 408 678
200 609 411
112 409 182
707 299 171
154 415 734
20 264 767
573 693 219
46 614 625
496 743 471
663 128 987
712 887 716
732 295 951
823 290 20
241 644 453
836 393 523
405 543 985
438 736 656
991 532 406
837 290 172
207 731 621
580 672 824
52 137 156
283 609 925
322 421 604
553 559 511
244 768 724
281 315 249
266 740 379
484 414 697
40 275 398
394 905 314
165 88 416
550 972 976
994 259 582
270 949 215
691 249 600
998 312 945
1 848 93
919 483 393
807 818 170
924 369 46
389 317 638
906 943 133
206 167 315
522 524 468
502 45 70
210 598 454
896 836 356
990 540 683
198 830 642
844 420 102
835 375 928
579 839 915
451 460 129
669 989 428
565 617 335
403 873 727
980 862 867
398 316 400
402 524 536
553 538 628
324 481 584
302 785 701
547 389 277
775 11 776
711 489 423
800 798 120
448 605 318
497 72 862
577 709 18
6 181 515
910 644 823
491 709 268
592 671 775
299 978 101
376 580 342
883 573 518
244 635 911
659 863 976
111 957 983
116 921 160
839 630 384
264 641 964
664 908 434
378 260 656
809 386 116
28 390 224
540 699 793
521 751 698
604 7 882
764 174 134
517 791 74
546 723 432
643 395 75
477 844 162
859 928 63
30 179 668
947 25 388
704 35 576
847 575 150
628 66 226
569 800 759
424 639 138
892 1670
322 635 125
182 666 472
860 742 108
72 73 625
810 147 226
530 130 924
169 341 781
884 199 404
108 614 930
490 188 571
408 418 178
61 270 842
643 239 459
577 431 91
266 767 455
247 74 123
142 545 23
730 302 420
804 877 245
406 288 271
777 665 413
823 376 375
136 385 815
367 657 325
532 2 781
609 398 415
219 31 597
275 597 139
300 735 63
541 776 237
844 482 543
822 233 251
124 19 377
456 749 162
125 78 397
741 180 870
810 324 682
124 694 732
468 348 11
25 228 480
698 526 865
539 272 332
68 543 660
869 2 390
597 716 899
72 330 654
717 149 122
498 834 113
85 223 374
844 497 852
865 789 959
35 606 845
560 641 162
693 547 978
652 54 33
124 387 643
299 550 549
789 159 965
134 343 763
415 521 880
693 333 491
383 286 575
483 232 411
255 434 166
99 861 376
158 700 958
344 109 328
585 407 594
327 420 597
866 188 276
697 714 528
363 819 486
676 654 845
670 576 420
293 711 195
755 646 503
53 803 391
380 636 980
194 584 107
267 676 921
600 816 430
435 404 224
128 92 792
297 91 253
443 366 855
41 682 28
705 791 615
521 282 699
384 120 617
640 665 132
707 633 908
849 8 76
708 701 43
852 634 120
198 530 549
310 725 521
533 464 506
566 549 591
11 637 925
578 664 317
637 167 408
87 78 532
326 750 612
314 706 713
516 859 759
710 411 734
1 497 12
283 260 272
584 174 980
645 659 720
255 313 109
624 652 990
444 632 209
802 559 393
26 531 392
336 241 681
739 804 498
460 552 487
816 790 846
311 236 485
504 272 627
867 217 229
148 575 93
754 728 806
711 266 150
361 210 293
26 639 626
671 360 986
806 188 788
591 343 700
635 62 769
155 122 211
233 783 966
576 95 480
517 724 428
563 456 194
840 225 529
94 728 782
496 178 887
161 650 428
41 743 912
616 285 996
655 544 105
343 416 9
615 573 353
516 270 355
202 409 465
280 636 643
728 662 678
794 748 29
86 104 383
856 875 115
224 636 270
178 779 356
424 312 861
70 846 891
300 716 729
241 764 305
534 339 484
118 709 872
415 704 36
861 615 473
300 9 769
137 587 998
12 853 44
750 390 440
638 651 601
221 515 70
236 179 592
177 466 966
516 44 139
705 189 902
585 360 657
766 110 249
578 695 790
634 372 622
34 456 712
45 876 146
706 213 2
350 629 191
753 837 355
680 8 659
270 502 448
717 491 568
677 203 76
264 242 621
221 462 371
29 830 603
11 698 97
436 73 708
822 339 999
150 182 149
41 167 735
468 430 53
20 433 658
715 509 800
422 613 36
680 839 39
574 544 949
168 518 28
186 610 749
277 567 744
589 752 56
536 824 268
137 101 976
176 23 278
381 155 764
749 763 378
152 603 345
294 150 314
154 839 114
796 139 186
154 536 791
825 581 164
512 190 486
1 190 45
124 485 344
590 566 2
587 445 952
682 118 200
253 605 575
148 7 455
317 725 703
637 328 420
880 173 484
520 218 220
231 534 272
621 454 48
658 73 274
222 233 968
560 860 995
649 551 526
83 666 324
545 537 686
614 54 143
472 387 976
238 576 459
70 293 344
823 718 470
822 5 773
684 777 100
415 313 668
609 297 245
100 177 757
809 841 465
764 357 396
870 549 91
345 533 540
64 27 62
728 90 472
717 323 394
230 465 689
447 141 358
791 663 774
844 426 867
869 726 448
374 208 147
476 306 380
634 129 361
818 668 7
803 67 364
105 852 164
51 309 451
69 869 470
363 83 371
679 399 174
510 567 68
879 373 46
429 159 229
123 165 858
26 147 153
119 671 458
789 34 566
333 386 947
606 644 243
776 561 683
842 332 862
400 279 107
72 264 4
483 245 425
401 69 141
805 463 672
682 719 326
720 144 299
369 732 15
152 480 167
420 103 752
221 546 956
489 145 670
665 261 449
783 411 943
463 883 162
880 606 547
435 76 721
36 643 209
758 422 739
717 712 425
846 68 243
582 838 640
386 237 258
754 409 552
131 281 865
236 508 47
220 838 51
420 178 62
403 595 898
801 692 395
36 552 830
132 163 93
486 293 32
73 152 887
675 836 694
51 442 138
258 591 103
673 152 817
251 777 178
334 41 920
240 137 309
523 741 17
344 29 794
453 335 714
746 224 82
66 684 959
174 391 190
202 421 794
11 818 878
735 655 432
660 25 956
889 885 60
461 285 587
586 516 446
838 25 470
588 461 704
755 24 518
665 755 780
200 890 959
140 252 26
812 3 692
155 892 384
747 703 2
351 527 424
198 177 149
293 30 901
393 441 315
60 102 603
845 576 593
860 639 313
821 40 983
13 93 214
430 808 659
61 296 500
632 660 761
618 177 96
146 653 880
91 652 989
314 207 310
653 266 60
308 564 802
14 715 191
816 139 692
580 619 216
640 424 42
247 847 301
209 670 402
499 524 603
526 103 462
257 730 456
848 8 745
768 221 141
465 401 750
393 271 248
535 823 413
641 73 314
651 225 766
238 360 314
368 551 10
757 102 331
389 614 943
182 27 477
419 478 469
153 532 36
423 262 941
400 742 612
419 596 418
597 239 147
139 545 346
268 772 885
242 840 544
70 71 560
777 538 928
282 244 750
879 311 873
476 190 901
105 380 827
155 32 729
397 757 642
57 708 646
526 2 245
354 418 676
194 438 97
687 140 973
533 110 615
820 797 199
82 418 468
408 6 152
195 18 417
30 735 278
170 807 34
712 574 968
859 645 141
64 253 361
335 358 133
387 621 216
123 520 209
289 706 320
806 873 442
290 276 610
24 557 763
889 91 740
753 597 258
117 84 678
414 134 781
29 60 585
50 376 981
474 173 319
749 545 657
501 264 717
860 611 803
653 416 26
309 506 505
236 394 307
665 709 839
525 112 286
762 196 308
262 65 111
23 101 615
306 354 552
129 532 600
199 341 798
688 331 66
698 761 761
720 225 635
461 788 110
111 831 907
299 99 176
289 110 1
521 565 893
508 194 651
275 716 508
220 694 506
207 870 568
98 701 45
606 179 937
513 873 320
744 873 279
482 837 744
313 69 949
3 58 893
441 344 613
261 32 864
575 726 879
724 219 844
751 446 691
144 473 718
809 864 14
308 781 162
297 278 937
806 517 216
129 472 730
72 881 118
551 108 509
492 695 274
697 814 408
131 705 377
874 583 249
890 257 582
111 24 854
707 874 674
264 767 87
648 778 108
654 367 576
189 688 197
675 48 641
19 150 299
658 112 6
381 76 759
264 598 457
422 103 786
632 697 405
117 515 280
54 876 503
10 479 257
833 257 807
622 425 486
685 264 286
171 80 127
627 26 301
555 52 690
221 661 378
637 413 661
479 129 338
524 712 604
154 498 433
668 39 173
275 131 841
576 40 338
345 274 537
858 839 704
707 696 646
194 737 882
151 411 774
702 491 894
589 800 512
12 83 930
81 167 461
268 441 256
150 362 612
641 61 994
40 539 739
612 379 960
392 176 848
54 60 389
306 540 165
233 58 993
689 785 21
143 778 858
260 762 774
93 779 395
775 493 61
628 43 352
461 527 211
326 370 81
494 771 952
66 784 982
99 159 585
141 190 685
36 767 529
795 816 804
253 691 403
327 29 639
525 672 411
38 49 852
338 631 416
746 697 559
349 890 618
224 13 232
14 582 82
639 274 867
825 391 773
451 389 756
512 731 643
36 230 995
275 779 556
728 529 460
281 638 317
653 838 350
803 885 737
160 453 540
589 326 102
863 400 904
118 10 348
457 279 206
557 877 803
366 432 2
493 87 77
584 650 120
89 817 442
90 603 852
44 822 557
877 487 121
75 408 893
312 149 430
433 676 18
672 155 776
148 375 634
690 11 48
605 193 662
519 47 31
518 60 285
6 538 738
196 634 239
33 722 225
258 257 350
201 325 978
61 233 208
232 658 507
386 723 276
328 569 275
488 551 994
399 561 116
760 366 929
528 110 470
286 352 365
527 7 907
512 131 808
165 603 722
449 435 912
192 549 786
723 529 606
482 13 15
602 440 529
519 554 985
213 350 80
620 665 503
126 757 882
60 94 947
69 804 222
14 728 99
353 171 535
32 249 239
802 714 201
627 200 240
609 661 521
366 265 737
37 259 222
656 458 842
199 100 431
481 880 112
370 118 582
819 845 457
410 389 210
712 532 580
778 736 726
326 497 775
873 858 812
587 827 257
235 328 310
287 369 242
458 323 121
486 321 713
649 659 651
304 828 996
496 527 487
12 885 638
836 819 395
292 842 335
460 103 73
636 682 307
720 765 940
137 509 726
285 137 261
543 218 534
128 472 456
50 739 240
74 497 165
833 173 389
506 639 606
724 582 404
385 93 761
306 552 874
184 728 512
340 577 490
744 72 586
423 46 230
824 174 743
321 297 646
27 66 191
195 364 159
144 342 293
590 319 723
614 388 607
234 879 136
311 161 789
631 405 268
183 387 478
9 340 971
842 151 726
493 773 624
678 239 987
163 36 725
257 258 853
473 357 657
543 306 627
280 448 969
525 692 118
323 754 520
766 163 662
739 266 216
280 743 403
612 689 734
286 723 877
863 814 545
816 611 410
186 260 594
560 866 498
565 160 568
315 542 629
511 781 897
404 301 268
491 479 343
785 338 884
625 481 847
368 801 357
773 565 664
319 880 542
365 173 729
56 359 185
126 599 128
500 40 101
49 564 602
455 689 508
300 365 302
818 658 328
844 473 800
17 234 446
20 387 688
321 631 285
303 49 263
158 153 154
289 470 379
43 217 42
834 262 196
630 748 215
136 762 40
339 209 361
734 478 374
26 406 492
807 538 363
247 206 552
87 475 372
321 856 943
591 651 25
57 770 907
817 115 631
33 112 761
755 823 349
540 542 28
23 658 812
801 719 456
498 556 1
72 223 689
408 702 984
770 356 885
516 101 273
733 423 953
779 111 792
716 873 647
136 492 476
664 107 130
598 416 886
584 695 272
765 654 996
96 138 88
18 818 446
806 659 407
201 681 14
355 97 177
480 383 236
636 704 355
62 349 391
193 587 931
836 72 593
432 392 599
125 424 395
305 291 615
212 270 886
254 547 409
506 539 281
499 577 92
238 140 372
837 709 961
763 636 322
27 768 488
158 612 645
461 330 307
236 663 422
730 279 687
338 59 511
312 203 426
30 482 275
652 235 87
423 411 61
346 833 182
501 561 662
714 228 295
775 816 545
340 107 551
820 5 32
749 2 445
171 757 118
113 517 464
84 499 114
210 244 85
632 869 462
713 607 115
209 811 501
856 784 990
389 518 760
434 803 622
744 107 45
624 558 250
356 438 817
69 157 156
292 764 139
695 591 763
13 125 304
610 686 789
692 554 652
626 354 962
521 348 34
749 579 586
871 67 948
687 608 228
5 149 431
30 314 614
836 29 656
456 545 228
738 698 344
860 685 450
514 616 149
88 698 122
135 330 296
680 716 818
171 376 215
365 24 739
89 864 232
631 308 832
554 255 984
170 756 442
681 699 194
62 396 247
100 235 770
290 627 228
233 818 125
596 52 699
412 429 657
412 296 831
799 264 964
618 614 428
262 32 763
335 610 801
111 429 267
602 663 513
352 306 262
807 623 196
176 58 680
47 162 582
466 591 26
12 414 448
149 796 39
592 96 668
452 63 845
133 508 91
77 800 917
679 877 838
509 506 126
682 630 167
127 540 213
517 1 946
173 284 828
65 161 155
608 838 260
82 426 957
651 535 135
176 349 484
817 204 774
779 88 748
275 35 226
774 393 525
163 415 776
407 581 692
227 517 348
876 660 721
388 177 45
632 366 877
678 207 743
581 775 521
142 711 611
554 876 287
866 810 820
269 183 717
584 58 386
748 772 642
486 671 328
487 528 311
415 338 808
491 67 165
686 419 626
534 326 961
717 690 263
745 423 291
408 821 97
747 147 357
211 477 307
413 370 248
319 627 209
551 218 444
650 271 78
349 394 608
470 770 526
404 418 82
872 767 150
181 117 107
530 862 594
232 485 698
251 65 322
750 196 842
553 437 899
456 754 120
599 319 533
194 506 449
392 79 173
511 281 164
339 285 509
399 476 774
545 185 36
355 154 386
7 300 116
450 581 598
657 184 734
647 373 237
194 210 355
353 155 9
190 240 945
404 668 124
509 801 975
667 313 682
869 789 166
21 355 623
342 556 678
653 779 161
143 105 397
442 115 356
610 675 348
552 771 255
668 462 890
458 456 84
25 8 957
636 116 299
692 763 518
824 520 552
580 19 536
301 591 633
398 354 599
828 113 536
261 456 549
86 816 921
598 698 773
188 88 242
652 61 125
753 252 109
473 297 171
89 238 764
29 251 997
76 365 765
168 733 123
426 883 549
375 197 754
773 25 97
8 39 850
803 150 84
158 789 841
836 325 626
690 665 942
237 245 899
342 764 673
864 804 167
221 99 933
400 517 408
799 490 151
412 420 73
787 300 148
567 552 565
36 42 962
809 835 614
582 417 863
333 9 764
885 883 629
221 344 694
624 459 706
25 183 518
756 164 828
750 431 580
430 223 541
616 41 801
400 190 341
525 213 685
379 409 91
188 166 298
192 383 856
855 395 90
826 771 819
348 4 518
874 259 347
336 69 256
165 405 721
283 852 902
119 329 355
63 768 387
766 458 971
177 562 366
39 522 198
890 343 343
147 455 198
352 296 55
133 862 563
660 688 65
588 488 14
212 537 74
883 444 281
852 703 646
646 504 251
223 838 132
293 431 442
516 105 213
52 812 39
794 205 928
817 512 591
672 612 99
247 182 724
295 398 494
280 82 329
93 373 658
695 124 343
835 360 258
302 88 680
41 157 735
36 121 165
76 75 581
298 209 428
608 111 301
35 400 2
138 184 24
751 820 948
56 632 601
14 514 560
361 379 161
235 838 116
789 333 232
245 216 88
308 475 334
571 870 858
487 803 374
717 295 910
668 627 537
307 24 275
603 493 974
42 434 497
766 216 263
207 215 155
420 464 226
726 463 948
636 99 298
267 716 180
127 537 151
888 171 345
270 130 94
344 101 486
451 434 614
243 106 458
236 745 213
593 434 496
764 299 562
754 753 933
692 298 563
212 632 908
100 472 351
530 203 613
637 665 110
755 556 710
491 541 976
519 127 124
460 339 218
454 39 293
605 822 902
737 738 274
413 295 696
441 647 74
266 393 638
93 389 990
449 836 258
851 648 631
719 195 371
802 498 36
293 248 896
466 720 583
385 661 485
171 34 150
417 657 259
589 534 249
543 850 235
609 193 510
448 269 813
238 569 731
498 500 848
706 707 299
727 182 754
46 12 493
393 753 459
777 125 268
791 526 407
794 9 547
608 771 538
166 813 824
587 45 129
717 579 744
823 128 493
809 557 786
880 174 111
768 527 270
189 820 428
324 50 42
118 329 999
93 45 57
715 172 695
329 717 186
390 146 690
272 607 11
136 40 453
363 436 709
730 169 975
30 281 402
280 680 564
650 803 914
495 483 728
404 313 823
325 776 826
291 167 444
637 170 582
485 442 693
222 573 542
550 254 558
767 244 99
758 82 387
639 65 625
426 285 512
233 829 563
95 339 191
105 593 105
562 105 205
213 190 650
667 26 65
550 825 164
188 153 938
335 464 622
727 339 962
433 383 436
838 351 1
72 826 149
265 445 994
575 503 103
302 736 405
552 694 348
227 468 402
692 508 249
105 258 598
68 344 211
475 454 319
179 51 839
711 699 385
303 697 59
96 196 892
619 803 695
204 130 571
366 459 356
733 387 81
776 441 287
183 412 177
284 719 781
411 161 25
99 615 458
818 658 898
743 358 410
759 840 535
685 537 868
41 558 232
70 508 646
17 117 741
515 412 723
244 891 104
606 271 344
163 875 450
390 568 609
56 584 73
417 851 829
58 343 333
810 698 190
666 850 290
89 791 965
176 776 738
560 101 760
498 836 459
68 47 166
541 125 553
74 39 831
316 244 849
889 69 974
489 80 933
150 71 498
785 7 696
234 879 834
641 193 24
440 528 153
299 664 889
395 31 548
822 445 231
304 580 484
454 684 71
271 677 17
484 210 153
372 606 429
623 530 145
732 107 156
82 648 964
169 391 667
235 17 440
41 734 347
395 699 203
57 702 893
452 715 381
395 556 34
338 482 146
833 544 15
709 641 937
524 588 744
831 635 799
403 620 511
461 89 797
334 171 999
367 836 848
182 486 608
528 211 717
367 322 814
302 722 560
726 494 981
887 351 867
213 615 40
727 670 46
80 892 585
523 176 137
691 530 616
83 498 396
838 205 21
133 13 52
169 98 692
267 38 375
240 455 744
67 179 42
374 838 967
382 215 56
598 90 937
450 4 884
513 257 956
76 804 756
336 562 243
122 820 963
7 777 729
663 91 820
542 34 626
595 307 645
411 514 481
662 88 65
197 776 939
410 868 108
606 572 41
235 516 789
714 315 396
2 281 691
657 578 672
803 83 835
117 727 272
348 517 901
55 419 758
636 566 395
671 586 247
344 519 3
35 179 946
872 573 526
456 268 203
588 338 435
473 503 550
96 870 835
310 383 618
706 167 829
74 287 346
690 841 223
86 489 162
320 477 40
376 547 831
500 116 479
863 680 109
166 631 388
306 783 805
584 293 155
700 593 452
196 448 103
880 360 929
99 867 948
819 263 810
130 41 352
404 591 850
859 370 865
647 417 108
646 138 394
805 665 334
434 208 621
749 643 556
145 33 101
111 527 122
314 608 527
438 72 128
670 271 213
713 304 457
113 519 354
147 785 538
705 512 49
645 80 231
381 461 621
219 308 194
102 403 791
483 380 481
582 345 102
232 678 891
86 379 53
816 442 600
210 648 994
686 354 705
164 446 956
222 510 7
886 633 677
752 699 483
721 127 702
283 211 745
349 774 683
842 681 916
266 315 256
714 525 119
506 660 725
442 731 85
870 391 604
606 337 725
586 521 678
360 344 481
387 236 456
169 770 780
466 543 327
717 523 36
634 654 354
674 622 30
382 327 539
533 799 980
50 648 798
392 835 768
176 616 783
526 135 1
397 852 988
716 564 218
531 329 44
781 255 134
729 871 338
720 813 331
686 631 313
789 494 787
744 690 395
297 864 627
387 180 651
683 411 71
316 798 846
280 426 417
173 424 33
87 803 128
511 740 741
800 787 506
119 264 856
87 429 54
122 771 250
437 336 9
42 739 377
345 252 204
378 665 87
656 341 109
338 570 830
528 520 386
322 887 936
647 866 840
531 312 828
883 672 507
297 737 344
777 844 510
736 646 721
326 681 463
389 369 700
398 562 959
406 635 19
387 681 584
442 319 220
439 870 783
491 868 597
871 480 459
49 499 553
303 767 895
235 122 543
283 627 465
532 631 621
633 500 818
863 808 850
28 191 97
114 617 727
763 602 413
503 315 395
262 891 27
507 749 415
96 293 917
706 259 598
331 270 557
361 92 718
399 292 143
787 742 347
432 476 555
652 641 114
325 508 150
442 340 798
416 773 828
698 460 994
89 660 821
75 746 218
363 143 81
470 481 74
3 803 678
156 826 841
815 567 115
220 405 673
168 246 245
654 92 263
537 18 738
514 714 870
44 103 336
732 176 541
878 433 971
474 788 545
34 785 577
192 362 55
788 67 401
525 307 546
719 188 30
498 560 422
671 7 520
52 552 789
306 655 449
156 724 991
436 431 508
415 112 223
100 488 201
281 559 610
4 546 130
473 225 772
221 62 872
719 702 764
102 728 53
700 318 83
158 357 508
70 665 252
248 354 187
420 142 409
220 218 767
67 275 217
627 137 890
702 45 615
78 51 279
363 531 438
412 535 873
743 510 178
150 423 238
423 83 988
740 31 903
755 81 10
818 267 744
516 632 85
131 259 740
595 148 34
325 783 76
432 774 239
554 122 418
649 718 862
293 692 814
538 24 615
801 644 63
564 120 164
775 6 776
392 767 417
32 160 523
718 391 408
758 441 441
612 492 80
310 42 417
505 193 443
428 891 663
547 775 433
380 725 323
524 735 990
840 718 709
266 422 529
804 452 35
649 538 818
167 299 676
351 530 241
17 739 121
880 406 473
853 304 429
633 481 958
675 207 814
597 516 131
135 709 387
788 538 255
32 291 595
734 511 630
77 84 92
885 362 136
45 849 438
761 662 963
142 800 175
271 101 236
286 573 621
291 667 243
644 568 340
242 478 781
116 415 927
522 415 393
491 373 716
487 598 95
840 154 128
246 649 231
397 870 916
423 448 639
724 743 696
696 167 715
153 440 735
756 206 91
551 575 832
54 479 554
879 385 374
325 244 956
247 451 5
486 292 34
835 636 186
636 485 70
42 743 652
732 675 218
159 248 647
763 160 275
279 861 605
823 371 321
301 402 684
212 510 129
43 56 838
842 607 913
578 102 793
522 763 676
154 315 561
688 570 495
342 171 573
707 625 212
13 131 165
320 26 132
794 890 723
369 467 853
725 627 797
349 504 124
869 81 765
891 553 697
662 94 763
623 377 256
490 73 710
602 741 585
373 788 258
518 160 684
731 141 135
836 350 827
449 706 779
621 445 169
509 703 176
497 885 928
224 71 348
509 131 681
332 451 578
655 469 796
599 828 927
751 829 433
325 68 560
547 142 29
824 659 863
603 292 706
352 608 557
886 224 881
842 524 839
394 157 703
431 130 343
683 112 677
542 51 668
636 385 134
251 820 83
753 116 904
414 186 619
309 716 683
380 297 94
703 202 72
293 683 617
325 472 845
653 343 381
339 462 480
359 446 71
177 477 815
534 559 988
750 99 591
862 649 676
366 422 79
328 414 558
782 123 270
477 87 18
179 199 221
717 473 874
294 110 277
791 857 462
41 467 111
590 544 571
351 698 981
511 606 164
833 93 415
728 592 142
282 276 398
661 102 374
743 501 444
744 180 387
220 744 607
746 425 884
231 828 221
90 419 202
695 101 879
870 171 107
860 707 985
574 400 573
461 317 369
711 235 695
335 887 843
788 488 35
766 838 933
307 719 49
678 138 389
156 690 412
179 386 415
459 655 370
235 139 601
4 610 501
128 501 503
48 737 151
278 747 509
626 339 188
523 832 625
655 466 218
25 11 315
439 631 703
306 631 690
239 821 953
690 554 730
564 298 850
833 49 28
335 548 668
411 673 675
818 859 822
700 887 756
618 674 655
599 397 108
827 197 577
274 10 440
416 61 508
283 496 942
198 495 459
190 135 443
550 771 915
788 821 303
921 1666
857 844 338
421 683 623
180 691 884
317 771 288
604 188 459
729 673 563
