9244 28923
5782 7727 -584
418 8673 599
4480 3003 -569
3920 8247 601
5101 7847 -785
1819 3999 218
1669 6695 835
703 6779 370
1438 7016 930
4016 1983 756
1563 3020 -284
5579 5278 -107
2052 630 -314
6668 3053 174
4657 1103 72
7954 6342 -642
3843 2880 -857
3019 6670 -278
7139 6156 -906
7697 4685 -585
2110 2383 204
3624 7460 -307
1326 8648 -932
3895 178 -681
851 3299 -860
3162 2963 -984
5227 7833 949
5903 6492 640
6555 5004 -510
4152 9078 -376
2711 621 -133
8918 4549 295
4672 9195 -30
5068 2549 -421
7602 1837 984
3232 6886 -619
7243 7668 526
1612 9147 767
439 2175 481
2591 405 -520
5424 6377 20
2721 8499 -763
2191 546 -326
8329 1253 -154
6467 4591 -691
7866 5356 -528
3739 5998 339
1542 264 352
7033 7157 974
5483 9079 571
7447 2656 -542
5014 5400 -279
2712 1597 -161
2641 1782 -975
8817 3447 -331
6623 6393 904
6525 1352 -676
1657 6551 -965
805 3092 -532
5379 8675 -261
2403 3154 811
1973 6840 190
3609 6885 370
4723 7731 -514
875 3374 995
4298 5991 120
4069 9215 -399
1580 2286 -268
6154 4023 -736
9156 861 336
9165 4943 -989
2787 133 -318
5322 5414 386
6513 1914 -118
1016 862 306
8343 3717 409
4504 3483 268
3749 4213 26
4427 1938 -465
1096 6086 -200
6392 3731 912
7593 9216 -747
4715 1609 -153
931 1602 150
3756 3540 551
7147 772 690
6486 8574 224
1708 7190 784
1697 5352 -27
212 6804 699
1664 4669 -201
8026 8803 518
7955 5482 781
4479 3020 980
2581 9225 -41
4194 3633 -461
3082 5335 919
6838 4547 660
4217 2020 716
6051 2382 -953
4120 3227 196
7490 2589 796
4782 5559 -559
8855 5582 -445
436 3159 -118
1561 1818 -916
3435 786 -159
5658 1922 -646
1312 2241 -145
7548 4251 -567
5075 8154 -738
8721 1416 -433
87 4196 392
5870 1759 -821
8170 5010 34
73 8134 978
1596 1220 -109
3301 7104 971
3019 8501 -2
7891 3015 110
6557 7440 178
9169 362 -693
7635 4278 -401
9197 1519 -792
177 6779 -18
2437 5288 -262
5774 3714 932
8277 7428 670
18 8186 437
6151 757 200
1228 4694 -396
3498 2842 -511
5949 1394 34
5930 575 -839
4089 3612 1
2188 1638 988
5093 2973 200
2503 7571 -757
5023 3562 757
8475 6936 160
2674 4008 466
5513 1534 -256
8253 5185 951
7808 1031 320
1154 4349 467
4559 1346 470
3260 5390 757
1853 1696 -866
7657 5968 309
8272 5901 -6
7365 8620 595
7479 6030 -892
8519 1709 352
4484 4621 325
7671 7286 861
5267 1279 -514
5545 3663 -215
4076 3850 177
4462 1529 664
6689 3588 -672
7283 3993 -449
8488 8151 143
1422 3959 -268
1477 4578 81
6849 7658 -680
793 6955 -390
5796 8124 -7
2379 7236 -769
4309 5545 604
63 2220 -732
8326 3465 -675
3593 8551 629
1004 1872 492
2427 5993 603
8153 5642 -917
6668 1182 -667
9044 8236 -666
2906 3214 72
8424 5370 -508
4196 963 -14
387 3775 -714
5523 1010 -389
2775 3775 -666
3081 4330 164
7412 8706 836
2439 7216 647
3583 1774 129
5013 5702 -434
5968 2454 318
4302 6755 207
6607 8986 -740
5616 8213 -96
9035 8060 172
3773 6957 175
3391 6492 898
8433 6826 805
2570 4552 -15
1444 3143 -623
3146 5179 -863
7751 7773 -362
3200 5395 -934
7916 8729 298
8651 2048 -590
777 4024 250
8039 1865 -929
6521 6173 615
5705 7326 -444
20 8095 562
750 525 -854
3030 4538 582
8015 5780 -977
3785 4010 -995
1498 5258 -1000
4651 4728 -922
770 7439 -304
1606 7259 679
4780 2180 -869
4523 2801 740
87 4441 -440
3399 3030 534
7314 9084 -110
3772 4508 886
2168 7779 754
7211 1816 -692
3390 7166 -323
6625 7122 60
924 2438 -686
2354 573 -158
3257 3125 279
9205 3396 649
2446 4233 440
7868 8641 578
2727 3668 937
3814 5301 360
8662 7822 321
2176 8726 -605
3335 6250 419
1592 5614 -594
4390 8218 -434
1503 8189 828
5835 4125 333
6901 4527 57
844 1398 -868
6113 8401 -652
1717 3577 143
460 3275 78
7602 1309 809
3556 2373 -451
2827 7568 -557
3134 8275 322
2505 1907 -303
1464 7159 567
2839 5378 204
6801 1031 682
1932 308 -40
7039 8026 879
3975 7552 -845
1932 3033 -894
4845 8645 -467
1796 5099 297
6120 4934 299
3789 475 -846
8049 2554 -123
8770 6304 -348
3791 2605 784
7782 7221 0
5268 7516 -814
1318 126 322
3428 7556 420
250 2447 349
819 101 -836
2414 4039 -200
8799 7040 812
6701 616 208
8359 7582 -650
6226 6799 -497
6453 4049 -605
7631 1963 511
6675 6676 -803
143 4978 239
3522 5979 417
5938 1759 -34
1447 1323 -323
7317 5113 -126
3817 1191 -770
5452 7299 -73
6780 6140 625
3843 8656 333
3627 7157 688
9146 759 -976
6279 2532 -629
6924 70 -389
2947 4395 841
5641 7542 698
1161 5152 579
7921 6003 -765
4488 7878 -865
2025 3900 -682
1317 3001 -574
5653 7457 -616
7464 4951 964
3496 5818 -41
8537 3487 73
475 1215 -715
7627 4890 -212
3853 984 867
6557 6530 -676
1969 6072 -23
7541 4772 -384
2809 6481 -3
5609 5837 -482
1880 4172 433
7018 8063 -34
229 671 -57
8916 9107 701
7986 7203 315
823 5804 126
705 113 780
3751 3520 902
3106 7312 -629
6861 8001 -118
1257 8760 -615
6206 6916 -14
4103 1340 -15
5526 6069 97
6423 7509 480
1077 1414 -658
2065 8319 -602
1327 480 -808
8747 8127 -298
5417 1758 -396
2634 9034 -670
1514 5449 57
3124 5836 -941
1754 2349 617
4770 7628 -891
2959 1709 -580
2148 8515 669
7447 7255 542
175 1787 428
6300 1490 -379
4065 4398 197
2586 4369 -721
6292 7946 -963
7922 4476 447
1364 9041 -164
2908 4743 -164
4822 5531 -588
554 2313 101
2506 5328 439
5915 1141 552
1279 4815 927
3029 6970 766
7737 7631 17
7548 2802 -190
4451 8046 442
2722 8772 27
6903 1625 378
1241 4532 -621
5578 6327 -767
6372 3003 -970
158 3027 651
3706 1826 -387
1057 5266 -510
7286 2672 49
7539 282 -955
4067 1625 977
1936 8464 106
4260 3727 -678
287 2097 -80
4318 5877 327
7704 2484 -245
5701 1761 -692
7165 2543 234
6326 7205 724
5951 2121 -780
987 6049 97
8435 6686 771
1387 7094 23
8309 4186 11
7628 7860 114
2003 5574 -726
7880 3409 375
1803 5222 -880
1883 7908 489
3169 3508 -920
4438 5149 -402
8762 7838 912
740 6163 303
7043 4584 440
3657 8179 936
9098 1571 904
1678 4902 -688
137 61 -660
5895 6470 -267
1858 620 551
1401 4158 968
8325 7459 -470
7898 3121 -925
7307 6149 -232
3929 8521 833
6971 1130 -400
258 6248 960
4739 4828 752
8286 6117 687
1924 6115 -466
7532 8695 -198
171 7314 851
5842 1888 -472
5510 1784 -752
1516 5506 518
1153 8826 738
5594 5604 -494
834 153 -391
5112 5176 -175
2900 3341 584
246 3505 120
615 2777 -896
5648 3178 -775
3647 5122 498
8735 7203 66
3683 3722 -332
7567 3304 629
1050 7224 -93
8018 988 -16
5661 5916 -482
938 6829 -474
1200 7940 -561
7790 5007 -793
5713 2426 464
7061 3861 374
6909 922 -242
354 7352 -484
7845 4037 596
7417 3209 -751
1063 6384 879
3243 3652 -598
7745 5619 480
644 7848 -614
6488 5544 831
6352 6921 736
650 2503 -873
8079 8344 781
2137 7785 351
6508 2097 -929
5672 6176 -745
6761 869 -38
7613 104 54
4580 2485 -706
7663 3215 914
6550 8274 716
7718 8986 377
6981 3738 -406
4291 1819 741
7269 3458 -528
5539 8982 90
9137 8909 481
3471 5383 74
4324 1595 620
6671 7927 779
4754 8305 959
8906 5676 -99
6582 3168 -814
4928 9183 -41
3917 3439 -113
1928 2416 -255
6064 7941 -208
3502 4619 786
1355 210 -89
8802 7742 -225
199 6737 636
3062 5330 267
2128 7410 931
8257 8434 217
699 3198 78
8213 8469 994
2123 3719 96
8534 1922 -148
4950 4476 896
3966 6968 458
4614 8375 -451
1679 4054 -275
9226 3926 -476
3859 852 616
8444 3619 -817
3788 2641 650
4556 688 726
9137 5471 193
7639 3188 545
2391 5294 -639
724 1939 269
3320 3193 -200
8991 5421 337
1212 1767 -600
7744 8202 -620
2685 4173 -915
5672 7321 -853
7056 8084 945
416 3246 -531
7288 7422 -766
2888 8549 803
8785 1146 69
2303 1708 467
6025 187 -387
8372 4334 -775
2675 3699 -714
1840 1134 235
3927 1253 882
8714 8323 624
758 6259 152
8595 1949 -728
8337 3983 921
1828 2346 348
3027 5779 129
3655 3324 652
4084 3504 -695
1750 4076 -749
8896 5073 -644
1793 2681 913
8685 744 -406
2029 6056 247
4892 7931 -341
880 7551 302
6779 3931 -740
2623 4448 843
3530 7404 388
9159 6063 904
4086 8307 205
6380 9014 979
7976 8150 820
6253 8387 -973
6345 4828 -683
5331 7025 858
7111 3600 -756
5564 2424 -977
506 3632 -868
3446 2262 724
2285 1222 204
3785 1409 -355
6221 1467 153
7563 6573 -651
4372 3531 -194
672 2863 -127
3237 1531 -248
274 1128 516
1305 4850 -625
9099 2566 -724
4057 5053 -236
8003 431 -214
8855 3093 -974
2663 3523 727
691 6790 397
5803 3524 -795
6844 348 537
3748 2375 -138
3275 4907 209
6537 8769 624
5392 6770 272
3796 3130 -83
1188 2897 -221
2942 957 -670
8003 5600 -847
1407 3490 -318
3380 8661 -997
334 2563 -427
421 1812 -402
5 80 -827
6661 5904 -210
2743 8023 -986
7262 2032 -909
5878 3182 -890
1803 5607 891
7269 5737 -883
3464 3451 992
2154 1833 484
871 8067 176
8345 2276 678
8238 2816 -868
8336 5121 -351
1923 4208 -944
5208 3537 -561
7387 2018 -4
6523 8326 412
2370 5376 -920
1878 470 487
314 1171 199
6820 2790 937
385 8997 -967
4072 4940 -688
6208 2487 -420
769 1182 -598
6740 1165 -483
8875 8199 -323
5537 9112 663
7944 3420 -895
3551 3485 264
2596 2415 125
3418 5848 7
2013 1262 273
265 6479 86
3420 1002 -767
8732 5759 439
7825 46 -377
1332 2581 954
5069 8751 608
7588 2316 309
7827 3517 452
7906 5458 63
4873 6069 -430
8291 8625 -61
6402 4627 378
6496 4469 -447
3997 1234 805
8190 1170 -808
984 5329 -306
7512 4903 -525
8518 6477 446
36 8860 188
4957 1140 820
7501 4582 363
889 548 -683
649 524 -89
8785 3121 665
5846 1685 -693
8512 1335 146
2243 5694 998
354 2473 399
1638 8313 386
432 3146 -76
4689 7676 -895
660 6781 262
2925 7889 645
1867 3307 280
3350 6581 91
2799 1022 752
1169 7911 186
4230 8901 902
8316 8758 -650
8815 1437 764
2275 9181 745
1203 8014 -98
8439 3265 724
2201 5262 -991
7611 90 342
4800 1660 321
7205 1872 -17
5870 9031 -649
6789 4176 444
5344 5285 840
1068 5031 -102
3306 5962 766
1107 6144 -301
92 8158 161
6355 4780 174
8996 1516 877
516 59 -943
9085 7154 690
795 4520 984
8352 4301 644
6082 2120 -911
2722 6367 942
1406 3887 -794
8216 510 -922
4180 4513 -135
1761 240 777
2788 2046 774
5121 7907 282
5486 8731 69
6338 8697 -29
2103 4307 76
1746 8083 -668
3698 3153 -605
2493 70 641
2843 2271 354
7904 4890 -236
4497 3380 594
146 5883 343
4192 4555 854
2000 7283 -211
8609 5443 -910
4648 8653 -534
1841 4562 307
8872 297 -859
2877 4272 -118
2036 4699 46
6680 5499 203
6254 2764 411
8596 7838 426
6447 6362 -501
4974 2725 -733
5221 339 -759
677 524 -261
7817 6157 -885
7500 1242 -267
2502 2770 498
5758 1335 318
3110 5197 -654
2462 514 -506
2429 768 -647
8770 3714 -978
1344 7665 -565
375 6787 591
2734 2696 316
3636 6035 245
1314 6291 964
8814 7670 925
4168 426 -525
858 7532 -300
3464 4824 382
2252 2444 191
7903 2222 908
3621 4968 -347
251 8826 -928
500 7048 -983
7895 2319 -444
2169 3035 -643
3911 903 -1000
7625 6127 -954
4684 2735 300
6965 5698 543
4113 4090 -297
7953 3217 70
3187 43 523
6952 7654 -359
2078 7094 185
4846 7547 398
659 327 -127
1085 5961 331
7648 3879 779
2740 5695 -887
8133 1537 -134
1203 2996 22
9216 4984 -774
6210 7200 -654
1776 377 950
1710 1737 -882
5306 7839 -248
1058 2421 772
6577 3455 -245
6071 6289 -387
1201 9115 843
109 184 -444
4960 8615 -172
1316 5140 841
1920 9151 238
219 2393 -838
3437 5444 308
5521 8727 -841
6230 9210 676
1056 4086 575
6943 2741 -379
1591 6979 772
1349 9121 373
5620 1983 480
6299 7716 -506
7781 3772 939
3608 8730 -627
67 5711 598
1873 1420 -204
3546 7678 144
9160 948 -99
997 1826 312
4069 7637 172
9050 4423 302
3516 8271 702
2039 2727 678
8129 3152 526
3148 3180 -284
252 3837 -291
8271 5197 37
27 8947 470
3672 3537 587
3435 4766 -49
527 1618 842
5226 4678 73
5060 8380 -835
8593 1253 258
4166 4750 -475
2148 2352 459
2510 951 624
8377 8774 -762
7127 6747 450
9013 1565 -59
4228 3631 -101
8404 1720 -506
2031 5400 -340
8817 1106 -910
6024 649 903
6198 1466 -698
915 8357 596
329 6440 -311
609 6782 94
8835 5037 193
8878 2836 -181
7042 8154 -538
4021 6394 -897
996 4182 41
1457 8119 174
1961 1235 493
5966 7498 839
3966 7840 -474
6579 2513 -415
1652 5521 255
8691 6218 659
2337 7080 914
2324 9056 -490
6915 9144 -380
3049 86 94
1683 4495 178
5969 5763 748
8622 2789 -747
6664 9045 -30
6498 5158 -120
3482 186 -707
3691 8863 284
3303 7237 -857
4840 382 -45
142 4708 310
4834 1775 42
7099 3625 24
6538 7599 -62
882 3485 -909
3622 1270 -29
6632 4923 -406
6710 2410 -706
7966 1070 134
8902 7986 -373
2947 6060 -51
3050 910 389
2685 2759 -816
4175 8218 528
2562 2935 644
6774 4279 79
1516 7321 48
8825 7572 -209
1794 5629 401
7540 2142 -157
302 9169 -342
8000 5742 160
3814 960 74
2517 1984 -857
6529 5272 61
3638 7500 95
7640 1075 734
5234 5803 -767
897 4882 873
2363 6902 -842
3349 995 705
7382 7159 -963
7254 3386 736
1596 1233 -830
5282 1535 -472
2278 8981 -638
6704 5808 123
7310 7403 425
4525 6803 -279
3680 8849 38
6947 2227 629
549 2707 207
765 4338 351
8322 428 -720
5955 8150 345
1529 6167 883
964 8685 951
7838 4567 -855
8007 2944 946
3071 6390 542
7937 7241 -533
3677 6535 550
8566 5034 540
5819 2224 304
8566 6492 561
6356 862 -350
6438 2291 -31
1296 5387 -735
7483 2325 -464
8395 6382 -303
8219 5812 -894
6987 1479 -344
1448 6132 188
6735 9036 -258
5786 1226 -881
9129 9091 -76
6715 8868 -762
6099 5110 733
5935 5456 -243
3982 7236 -894
1728 4995 -99
4947 5486 37
1603 3644 629
9096 1397 835
5237 832 -153
9231 5081 -151
4075 7935 -756
9063 3211 112
6130 1594 42
3450 3269 680
4392 8890 -463
2381 7175 -61
3319 4879 -275
6599 7110 242
8813 5279 301
4061 3762 -590
1692 373 -671
3769 4432 147
4389 3799 -80
898 7528 -703
7865 4616 -80
4949 6895 -522
4878 6064 -359
6839 3102 -348
6358 4937 335
8309 1278 953
804 1838 769
5951 6647 -267
5134 8116 -219
6130 8297 -760
3294 8657 846
180 6255 66
4460 6597 164
1031 629 358
1383 4363 -806
2046 1216 727
5776 5930 -793
183 5727 279
3681 2797 -44
2608 1887 363
7668 3623 -999
720 1121 -815
7791 6733 222
1067 3809 -899
2479 7090 217
1558 9135 422
3426 6791 -776
1792 1243 725
3983 1818 -654
8670 7255 -379
8716 6300 -731
4671 1429 -191
2024 8309 -375
1029 4668 -207
4660 7615 -684
4962 6447 364
1466 8194 535
7795 5751 -802
1363 3183 755
551 1512 -217
6754 6662 -326
5301 7979 -705
5546 7263 792
6868 4252 -390
5531 1187 -611
2634 7820 -2
2573 934 361
7123 2244 22
6505 9216 -164
3719 7122 -604
2069 5489 84
3783 6209 -975
3701 3359 935
2340 4229 289
6056 6319 -266
8891 3722 521
5822 298 805
566 1877 599
9073 3850 -810
1102 3707 -859
1509 5901 544
1718 8587 -33
2471 2332 -307
6467 6017 895
5708 5037 -772
6857 7173 -330
5693 5956 803
7985 3643 543
976 6904 840
2571 6288 -790
791 2434 -674
789 2975 -382
7162 29 -937
1968 6374 576
1009 2090 494
4938 9219 764
5329 8496 206
6539 1552 -216
4802 961 491
6362 2679 378
4984 3368 607
4912 6478 762
5117 1454 -309
780 4461 929
5683 9001 879
8003 3327 -634
6036 5818 688
6456 4276 -542
5900 1352 -532
3711 6896 672
7626 2681 668
8108 5414 -871
6538 1028 -179
7545 1554 -711
1813 4314 -67
227 3117 -509
1388 8182 834
9099 3574 -628
1458 1597 -50
6032 1175 -987
8235 6401 -352
483 6642 844
1966 871 -904
5312 7435 -24
8736 1453 229
3769 1996 -522
1588 1685 -233
8536 880 -631
2350 3064 717
7557 8137 95
7882 1000 820
5014 8696 875
9118 5588 648
1732 8564 -301
1442 6492 745
4793 8834 113
581 3940 575
3909 7316 597
8647 6077 -646
2669 6528 327
4313 5006 115
2739 6367 -451
8774 9169 -323
7694 2101 828
1338 7145 5
5148 5674 -670
3627 2499 131
8442 5331 -58
8639 2356 -488
833 7852 -252
6889 5026 634
796 2821 -552
3883 7310 -6
4065 4056 333
3624 2516 56
3343 3577 594
1120 2831 -111
4004 2424 -521
3089 2353 715
8147 8185 -946
4277 1707 876
4 9108 -192
6426 2986 -291
978 7696 470
2468 4854 -749
7323 5752 41
2939 3941 -171
7106 5811 344
6139 4744 124
700 8164 481
5555 2173 739
1466 2964 -799
8942 5543 309
9105 6247 269
5512 8286 319
5071 5677 -857
2078 5599 19
7532 5269 653
2428 3274 732
8508 3331 -607
5572 8972 -80
1263 3510 167
4034 8729 814
8817 6307 805
7511 8432 -661
5206 7556 867
2940 108 570
5360 3456 -171
9033 5972 577
1219 3601 622
870 4345 -419
5565 3582 152
5449 6743 362
7440 556 -333
5680 3214 361
5675 8791 -756
5066 4114 872
3492 690 327
426 3683 317
2963 3676 188
7942 9210 -879
4352 1414 -363
3407 4384 944
25 3421 -572
6858 4116 251
6772 4363 -310
1747 8267 580
1829 453 712
5315 5534 802
6846 5519 365
858 497 923
8527 3778 276
4751 1396 237
1046 2505 600
2958 8990 714
4657 4071 -211
1957 8308 -414
4359 1904 -395
7059 6250 -307
8853 6275 751
8785 4756 -659
4552 2620 -556
5102 4369 -554
3252 571 126
5961 7667 -472
5162 3067 -976
8244 6134 -62
2377 7407 -911
5831 3773 -505
3415 5724 -526
5367 1565 342
1618 3022 -296
6878 7989 243
1108 1716 -285
3103 8946 270
2215 8520 -426
7476 2736 -828
170 1562 -937
3298 4393 286
7502 7623 267
3523 1053 -938
2426 3982 422
8567 4091 -366
9012 742 -293
4940 2979 598
9086 4375 457
673 4876 -899
6576 3265 -982
7402 8886 721
3913 5364 -238
3985 3941 365
5077 5667 -969
8835 3096 -124
8562 1565 -140
5154 2634 -50
4240 2113 163
7693 213 -177
8555 7509 99
4612 9243 -327
4487 8281 -954
4918 6926 -621
2774 9053 -654
2404 5732 -374
28 6692 159
5954 5227 527
3471 9230 -429
8965 8969 -45
4655 323 -279
287 5892 -564
8336 1549 -759
9049 7785 -950
6284 4975 -710
6420 4835 334
6411 2328 27
1960 5821 870
7516 5853 -555
1162 579 960
2125 6493 -631
8278 6719 -336
8369 5924 -105
2673 2875 -33
2730 5740 74
4574 6267 -350
7753 4554 407
1749 8582 -634
3622 3476 909
2443 7846 604
8464 6585 -953
3670 2162 -158
4881 1401 414
2772 4126 975
5245 4443 680
2248 2543 -432
1299 9171 20
929 3518 423
3631 2507 -638
7534 7438 -307
5998 4145 410
7576 3271 -455
8803 3521 -926
7903 4087 -411
6317 4075 -422
4894 4705 -763
6915 3708 130
9151 8515 570
4540 8896 -403
4235 1964 -104
8893 6823 354
4466 5783 -876
7204 3584 -590
4075 8845 309
8118 5602 435
6068 4120 -551
8376 8340 906
7326 582 867
4732 5830 488
2510 6269 -604
6735 3867 35
4300 1737 -986
8766 37 22
369 1648 253
6744 7728 873
5173 573 -536
660 7363 200
2131 198 761
6664 4944 690
8384 731 -928
6996 9155 -678
1718 5106 356
6627 4313 677
6987 2446 -875
2473 8573 5
881 188 -44
681 1413 -933
2907 6406 -867
2125 636 771
6299 4370 -7
7901 685 223
1472 3529 -235
1688 1191 660
8180 1867 675
3150 4087 196
1106 6077 -169
3581 7719 -665
2050 3193 -40
3651 8553 -181
9017 1676 392
2884 6695 789
5877 5818 -414
2071 7388 920
2927 7834 -984
915 6647 -611
6255 5200 -825
5363 1462 -638
8179 7439 975
304 4626 -933
7495 544 126
6345 7705 878
3695 850 670
8297 4191 -76
4071 3206 -585
7163 8654 936
1923 6110 -437
5369 1710 -769
6690 8859 -299
4427 6755 516
8111 6574 211
5329 6345 -42
8350 4844 318
8856 7230 -848
5202 8256 403
1363 8828 450
4092 5872 366
7375 3598 123
1120 3860 425
6448 2717 -570
4498 311 -888
6046 705 394
4107 1235 -625
4364 4344 158
7592 2393 -93
5854 6213 -634
8650 1058 308
5148 558 576
2046 1440 -221
1381 2561 533
2025 8998 -573
6144 3933 826
7370 850 735
2940 9230 768
593 1754 -837
3410 4770 -901
3754 6943 -698
8596 6245 -717
8112 7184 -595
757 8414 826
393 9185 987
9009 2303 911
1627 7030 -419
3431 1151 204
2600 8390 -559
1461 2306 4
4701 8804 357
1993 6424 -608
3464 4421 77
6738 6504 -373
568 2766 -157
5051 5235 -111
6928 8874 -349
4710 5474 377
4067 9062 -237
2069 1903 296
954 903 -940
5376 7943 535
4133 7413 945
6419 3061 500
5070 5656 -553
4502 1965 -285
2248 6013 80
7949 4672 429
335 4547 -826
3272 8524 592
8133 3977 999
7060 5216 -10
5585 8612 598
4624 1567 -142
8004 3604 -497
8176 1592 -40
7649 345 239
7747 5272 -732
6011 8453 -811
2126 8194 -505
4792 873 705
3547 2870 -30
799 3819 -676
1167 8353 -781
3034 6772 619
923 5900 -860
7434 7136 -709
8780 1426 830
1009 2470 701
2817 6672 -665
8581 8054 212
4451 758 -412
267 6045 -616
4657 5520 -945
7095 3044 802
7673 3649 384
8837 6043 339
7944 2304 -814
7436 5992 898
4780 8404 591
2419 265 -299
6596 8579 500
6598 5998 557
2110 7362 812
5857 4904 -117
4560 2880 574
6859 6247 -677
4275 6713 732
4734 7891 -359
4804 5912 446
655 2934 -421
2816 7225 -386
1463 7964 -198
7834 6409 431
7048 4349 -236
1974 2264 118
3294 6898 650
4379 4635 -43
8873 110 -516
998 5209 -705
1126 1983 975
3959 5855 -597
1101 2299 -323
22 4399 328
8174 8750 89
6058 78 313
5147 2084 31
4541 8379 -39
3851 3002 900
3877 7735 893
8522 5504 69
6310 7236 71
5921 4267 919
4300 1171 302
1466 4880 -422
4740 2023 -136
1425 8109 -913
5302 5306 -879
2540 4605 576
7472 8416 48
9218 4720 469
4476 2606 -873
4807 611 -553
5619 3729 264
8681 5240 408
7282 9050 -705
344 602 417
7232 6147 -841
6670 670 828
5397 6057 18
5253 1625 -101
8232 9144 853
8194 3130 -924
8613 5281 -13
2403 9078 -352
5646 8481 984
7708 6261 543
1544 987 -983
2649 1876 -339
551 6281 890
7769 4467 215
6615 965 215
8352 2376 -520
4802 1216 -511
798 3821 -611
6765 5176 622
8247 6439 45
6573 2698 -398
2023 6806 -179
3196 3003 -706
1327 8920 -328
8843 2577 750
3754 786 493
1898 5563 351
8124 7184 852
369 921 675
3569 5185 -715
6417 5056 658
9009 7287 633
2286 1274 -514
2330 3198 -41
7207 5430 -827
6968 5845 465
8355 4397 294
133 8628 389
742 6038 917
2248 3162 69
7886 8501 141
107 8115 123
8352 6432 304
4850 3981 -575
906 698 -447
4263 1299 364
5005 1625 312
8051 864 94
7722 245 243
8310 8052 -347
1429 9124 693
2859 2622 -651
1724 5145 -485
2212 364 528
5524 7066 3
2850 8001 173
1066 2033 -676
5188 4791 -54
1383 8115 -618
3868 5275 -10
797 490 -1000
7671 1113 896
4116 1774 -126
6293 6852 -809
7828 5521 -552
471 7439 951
6215 5100 -227
3084 7213 -62
7213 950 314
2026 2060 889
1131 5445 259
7314 2869 -856
927 6547 -43
3845 4477 10
6433 8610 -31
3539 486 -90
4195 2446 -307
5141 4608 140
2508 9223 700
4154 1352 -768
2067 2738 971
5589 9211 -710
349 6230 500
960 2579 313
4490 7083 -831
9123 1778 334
2609 8420 -155
7711 3982 589
2152 7559 911
7583 5069 -473
8778 740 -291
5324 7188 -689
8844 9217 778
3252 7557 -521
8203 4371 -532
8252 3333 -727
5961 6475 -79
594 7309 -213
287 8405 311
6330 8123 -822
2541 5147 -722
1765 7297 -357
3215 1582 729
7233 7098 251
6577 8877 -475
2003 6057 95
6079 8098 -929
6901 720 -8
7315 8949 -657
2749 8001 972
1866 4557 -43
3727 1785 -606
2617 5478 -140
2201 5044 -392
150 2346 -841
3134 5538 -364
8762 4425 875
2589 6340 289
7930 5675 -711
6742 4517 347
8645 2815 688
6355 5483 -646
3901 1916 -716
2472 9128 -118
8446 4766 960
6872 3175 897
2824 8968 -958
4810 2975 -186
65 6517 272
6977 49 -862
5214 2604 -18
7213 7082 -782
7798 7889 623
8182 2858 -905
5602 1322 -292
1635 5354 354
5543 2890 722
7587 9180 -318
1907 5974 475
3290 8262 -933
5890 3756 -6
3034 7756 -55
6783 8132 87
2640 1741 254
7454 8770 -416
3292 4297 -7
4189 8889 -287
3232 7112 83
3315 5458 -120
1603 3504 958
6481 3133 397
4063 2306 -172
8975 5692 705
1028 538 -653
6951 2319 992
1009 5482 56
7780 7529 963
195 373 -107
3192 3905 194
8145 1819 -257
7343 3677 640
6928 3247 -81
7636 2672 -634
3153 8821 801
7025 7551 -270
8816 5425 19
4586 7060 736
2094 3833 -365
8584 1030 469
5078 3082 16
5000 3694 467
9111 8255 -620
8621 3425 279
2026 4273 699
7975 8915 -113
1813 3402 982
5124 7980 -468
8021 4672 134
7830 7593 127
4671 1495 821
6119 3336 -941
7032 1302 -839
3521 3668 417
739 3158 -117
5809 5079 258
1913 7023 -868
2263 8216 -601
8351 2801 -382
916 8499 174
7805 1021 -323
5550 4225 801
5937 5633 40
5087 6291 -370
8454 4018 -829
6196 5619 -481
2456 2075 -538
8149 8995 129
2255 1327 -690
8223 2385 911
6281 7023 408
6862 5388 -521
2673 5717 -60
2028 5996 426
5518 8933 -965
4444 2297 -864
1250 4382 -75
8722 8618 616
6237 9200 -105
4275 4929 -486
2744 1977 384
1842 6926 -334
7203 7231 -615
1079 4059 364
4685 4388 906
9050 8760 711
878 2822 -501
5279 8013 -56
628 1581 -34
4756 5136 887
7738 6882 -179
5023 5005 948
6804 2319 205
1479 710 345
6658 2510 511
3918 5007 962
5906 7299 -192
8047 7377 -992
1443 7104 -806
6870 9013 88
6848 8008 226
2304 7943 151
729 3920 -298
196 2760 -425
678 7471 917
7514 5712 -948
1141 6479 -317
1015 1578 692
7736 2950 -699
1334 2902 -930
6543 4245 0
5332 8620 171
4504 8709 -264
3240 2747 -846
6020 4763 -198
8143 448 -719
926 9227 885
283 1516 -813
5411 8294 -145
5532 8513 -452
57 7035 735
588 3722 -246
6145 5283 273
4719 4741 -115
2400 6501 -660
268 1226 -244
7391 6500 431
7770 3599 719
4935 5981 -645
3093 1754 238
5691 1305 262
7484 2113 450
8974 9110 239
7047 6091 979
1953 8890 -672
4397 5666 377
1425 4640 -396
5800 9200 643
916 5617 167
438 4668 851
1796 7751 172
1189 6250 468
281 2306 575
4721 4072 -924
4102 7637 234
3026 3082 -216
5518 7095 218
8691 9135 -472
3001 1283 -532
1497 7223 180
8354 9089 -670
8273 4483 -115
8862 6530 -85
6775 719 -678
8515 5339 39
438 5019 163
7210 8674 -850
633 1424 -948
572 3834 89
5828 1470 280
5975 7023 -252
857 6244 143
712 2950 -545
5499 6253 -125
207 3535 -579
5424 4293 -741
38 4608 413
