20
835 957
876 19 353
191 588 -91
553 541 -583
867 641 -51
238 191 -987
220 524 -685
478 225 606
831 745 -621
559 351 -709
263 237 281
478 934 -543
679 704 92
51 865 -320
344 614 -988
334 803 778
960 198 -917
659 756 953
866 429 -864
424 913 39
173 676 598
378 936 -434
546 854 525
602 658 -787
965 742 184
500 452 123
687 253 549
688 182 -102
599 907 -820
166 725 -476
579 832 808
908 826 3
618 309 -225
181 762 -383
234 453 98
537 23 708
587 863 -759
449 308 -771
322 392 461
696 693 -537
704 709 -933
487 6 244
543 203 14
558 73 448
708 568 -675
757 163 -933
231 170 509
537 986 385
410 927 328
284 296 466
679 670 -531
360 324 -489
715 429 -408
666 258 724
296 699 530
496 822 -400
473 611 -405
571 236 591
418 809 -65
785 299 895
360 49 135
829 217 470
610 925 -957
911 441 -432
879 172 -256
605 424 -670
179 604 -888
55 700 409
114 63 447
322 80 120
799 520 215
30 612 -212
19 308 -485
908 303 -300
361 339 354
59 893 664
946 593 -741
899 374 453
140 200 -248
233 907 959
777 108 -59
653 155 820
858 221 -106
877 553 969
86 887 -689
541 759 201
260 46 -221
37 699 678
336 402 -629
183 592 -551
888 455 602
916 244 -292
487 251 271
910 847 621
241 878 -933
341 313 -581
47 979 510
403 45 -718
341 382 -609
833 478 -214
444 670 576
187 228 58
466 467 344
35 366 66
765 182 -245
459 388 -60
500 341 -909
951 889 -843
282 503 173
903 245 -52
985 625 -762
15 908 534
908 583 310
81 310 -653
914 950 -943
414 665 49
474 935 768
300 471 -99
225 454 -811
419 959 674
699 926 624
434 285 -993
306 880 -551
354 947 894
159 282 -231
652 139 -614
2 240 126
88 310 446
179 271 182
460 543 56
871 65 -586
305 310 857
810 932
745 376 824
741 784 -602
79 748 -634
724 547 739
368 12 217
632 804 -94
588 484 -744
596 323 973
140 640 -177
772 358 -408
596 440 459
410 355 433
128 177 756
324 511 27
307 354 585
106 9 -842
746 82 897
310 69 601
303 70 -532
790 291 -505
729 645 206
467 740 -794
468 564 101
786 449 -608
685 609 872
714 659 997
348 345 837
641 518 772
371 683 -732
357 159 -868
283 2 -456
381 702 327
274 578 402
686 475 -462
211 702 533
152 63 252
572 414 -956
208 344 659
588 180 861
784 51 962
87 661 -440
502 435 -594
548 717 -189
792 319 -937
460 633 -839
247 602 -808
706 789 543
164 673 360
513 440 -511
789 273 63
53 706 -206
743 148 -921
687 800 -204
173 300 117
276 502 -497
216 724 -742
612 509 -540
25 591 497
8 315 -958
76 6 -218
196 289 281
615 328 -880
116 647 -359
32 312 -282
648 401 -224
116 197 -689
748 486 340
237 258 378
299 300 -727
228 272 378
519 653 -62
799 395 586
515 647 171
409 795 -307
98 20 966
348 773 -251
465 394 -286
124 195 -569
351 606 -611
652 223 935
49 351 -171
396 9 379
790 62 -413
135 200 -999
480 159 916
343 698 143
89 124 -519
681 447 -280
111 246 776
799 135 441
100 193 -39
723 325 -1000
209 370 232
30 69 -13
613 268 -109
89 633 609
240 568 560
430 287 -102
638 711 804
785 66 19
546 350 -680
179 751 -40
38 250 494
410 544 915
162 682 699
549 544 -663
680 383 491
436 747 246
377 639 -204
566 498 590
85 275 194
472 145 -872
119 784 -733
427 107 -89
655 446 162
142 38 81
628 685 -280
655 618 -768
373 606 -188
537 30 463
565 262 970
659 729 86
245 354 -156
794 49 -679
353 209 -572
579 241 710
58 648 -643
484 749 703
394 571 914
428 486 -792
63 194 -377
289 267 279
236 441 975
553 667 -114
499 694 752
742 99 -810
796 772 635
336 576 -885
377 51 60
238 214 56
358 479 -829
711 142 917
759 536 632
579 197 -48
453 273 -755
738 622 644
307 80 -625
322 399 960
12 344 -916
638 13 731
525 549 -752
466 70 -707
590 750 -275
737 207 -233
552 617 570
592 457 -9
526 271 -320
522 403 231
573 169 927
283 190 477
205 121 141
118 526 -792
650 651 746
300 222 -276
329 239 -631
327 228 431
326 704 -841
165 299 775
373 644 -266
673 156 450
448 695 -299
609 511 -854
578 604 801
715 761 -40
599 683 390
491 459 -160
782 321 445
235 409 -23
447 764 531
410 799 -943
527 24 555
405 617 497
646 75 214
82 785 -842
666 360 -498
481 504 -844
794 180 -36
166 479 -145
177 780 -703
226 234 -643
766 639 -579
550 18 957
44 479 179
241 725 896
140 324 -265
269 656 -981
184 538 234
85 695 -827
48 97 526
127 757 409
413 547 731
7 112 728
73 800 368
720 291 496
247 712 -428
67 345 -558
68 620 -332
396 318 95
344 269 371
396 731 -944
390 635 -535
407 6 234
334 185 934
162 146 968
592 476 937
773 596 777
254 471 708
69 477 317
256 744 -211
470 106 -474
736 475 549
177 194 -788
243 340 343
662 531 -702
372 317 528
651 389 -112
758 70 -922
374 6 879
147 121 -203
322 70 583
629 65 178
345 78 322
196 80 -496
269 30 -684
803 467 -797
409 244 658
238 602 891
681 312 649
196 169 422
217 135 -835
124 120 12
256 737 862
101 532 -49
685 320 -297
612 288 324
300 28 945
41 655 -994
590 25 902
490 480 -312
392 616 985
4 144 -231
435 682 909
462 508 684
124 530 -126
665 219 929
117 417 72
497 558 694
221 487 -901
193 659 388
563 723 674
569 198 -487
239 70 457
666 212 -139
213 47 331
54 518 264
645 270 770
129 143 -227
809 27 -616
723 570 -785
152 275 -835
324 478 -820
501 478 971
770 629 -592
9 158 -467
632 443 -964
470 527 -208
634 312 -979
422 174 241
346 216 922
405 434 -831
413 736 980
221 520 -946
655 596 -981
307 247 407
748 717 -656
306 357 -428
550 552 834
541 757 -333
420 171 808
490 442 312
752 655 -656
593 166 -639
371 216 698
717 10 728
299 622 983
277 534 682
700 261 441
377 588 -410
338 613 709
64 396 -690
79 156 973
597 354 918
625 138 249
61 775 -185
340 555 213
115 609 -522
549 615 -338
76 62 910
468 36 38
4 52 -616
370 352 -322
505 745 -191
591 223 692
9 692 166
50 660 149
442 219 -576
95 489 -88
695 116 -379
64 314 -996
397 768 -128
730 452 717
657 212 -300
320 799 672
372 513 681
809 421 -544
564 807 -405
526 502 -452
616 550 763
595 425 287
255 792 899
336 679 926
616 396 -885
92 798 -938
363 319 692
568 213 -868
267 301 -901
210 358 894
583 214 -444
596 110 -486
623 268 -336
563 12 255
471 276 309
308 553 337
446 550 -98
399 209 -332
103 645 873
132 741 28
81 142 389
716 684 -281
782 735 -569
323 207 -17
373 167 -157
657 182 -833
574 122 -730
440 293 -469
101 539 -247
339 156 261
177 687 -61
556 575 375
574 685 -220
50 403 314
398 303 -415
638 645 -78
94 511 -788
490 577 -936
333 332 270
87 49 209
173 588 -781
699 188 -244
378 656 282
674 393 -89
274 754 -820
379 297 -269
688 764 -583
319 80 519
424 285 215
249 634 -182
93 332 -537
232 723 30
145 699 620
96 188 -647
443 663 318
25 205 -245
359 142 368
420 702 -551
161 216 428
567 256 -89
103 424 -417
173 243 157
116 285 -541
419 270 606
340 735 -250
761 782 13
615 202 -161
267 105 859
691 120 -173
108 712 810
426 633 -23
462 395 701
2 540 -675
67 311 589
115 717 468
87 482 -688
337 100 -298
370 620 -975
738 457 -635
8 395 -492
574 772 89
418 687 -493
509 188 531
781 24 468
517 267 717
353 682 404
316 526 74
157 614 -303
428 182 46
788 217 -663
780 395 -326
560 351 -347
231 507 -353
173 384 -977
50 597 686
286 94 760
96 91 960
709 323 657
13 743 -693
511 334 912
692 803 766
20 474 77
34 380 69
496 441 -30
154 395 390
178 291 -151
141 697 364
577 296 70
215 372 -622
48 180 275
642 378 -708
591 405 -197
540 163 -524
713 755 904
613 506 -686
120 242 768
274 82 -67
423 59 -543
529 802 -616
487 285 680
543 258 -974
171 9 -443
210 255 449
674 374 -317
298 796 834
157 206 16
616 279 115
640 541 -9
597 48 -34
35 679 842
165 239 -127
322 367 -891
586 289 924
704 317 -948
412 331 489
167 510 228
110 295 143
300 197 -358
507 120 -32
324 456 -548
541 14 286
108 445 -797
558 246 -951
419 200 -375
286 637 -186
623 365 -564
59 188 130
244 37 173
106 256 -548
565 656 24
359 156 60
740 26 -79
706 589 -102
47 658 -693
216 796 409
341 591 -41
806 674 283
302 762 404
710 645 -554
551 267 -669
418 740 842
645 301 322
762 442 -940
633 685 -934
104 178 -19
73 736 257
806 114 -275
770 21 -17
271 344 264
249 67 674
596 9 -14
642 147 -375
155 147 195
680 222 476
208 178 -31
196 143 -553
506 668 669
749 354 -363
435 272 -354
253 383 -45
81 685 -215
486 427 -157
539 575 948
96 267 621
690 654 -462
636 314 -703
617 336 -273
667 466 -739
25 356 216
127 15 -651
595 519 148
552 248 -817
775 710 392
631 42 -247
188 159 225
93 115 -762
419 92 504
491 20 903
233 488 970
541 585 593
380 78 -307
233 254 -913
382 342 -903
789 677 787
504 207 -185
385 228 689
322 632 -496
716 542 253
486 205 558
426 377 -31
92 770 -835
806 727 -613
798 621 871
569 707 312
444 459 -813
78 179 -164
205 637 -894
13 371 596
725 741 663
75 690 -526
761 574 952
795 348 -113
233 780 -436
465 711 754
631 484 296
80 93 -598
244 523 -350
314 565 654
615 271 -585
671 236 512
139 762 484
72 30 -698
464 392 662
47 331 536
480 338 -811
427 572 -171
687 39 329
550 464 534
354 419 -831
693 733 637
727 745 607
18 527 163
103 565 -179
508 752 461
807 248 -548
26 77 -635
340 627 -560
69 9 173
573 631 393
790 109 243
799 456 -912
294 712 -718
13 745 -470
526 608 -834
629 597 298
149 776 -964
155 495 -118
180 611 492
243 168 71
425 339 249
178 233 -245
578 489 -668
102 575 282
176 148 -546
539 493 896
277 307 649
177 157 308
185 269 -282
159 128 -401
513 103 57
536 5 742
684 551 237
141 733 25
245 557 911
349 388 503
602 142 588
544 504 -755
57 422 -178
518 247 188
788 781 -337
93 662 -275
223 480 -232
195 725 320
516 529 588
629 341 201
462 419 -124
665 672 -775
771 773 225
81 448 -250
45 115 -333
138 798 -860
796 187 428
555 319 245
46 702 -420
473 492 -902
289 339 838
497 762 -847
408 505 -688
364 623 -787
486 194 -46
142 510 553
450 39 -255
743 403 794
482 286 691
780 784 106
652 553 -116
779 112 -569
723 458 904
781 373 240
226 286 -929
151 401 723
555 597 -861
807 509 900
251 744 -421
386 445 -965
389 590 -169
87 697 29
515 671 -649
278 774 -127
736 228 554
456 523 -583
473 203 833
669 723 -912
404 16 -662
363 81 178
757 427 314
672 77 -683
403 223 53
296 591 221
513 598 -495
100 284 -388
314 102 -19
140 54 256
274 591 -208
740 805 -697
623 790 -754
281 351 -158
431 249 401
649 753 -320
318 218 -97
149 783 340
21 785 744
717 681 -354
363 603 -765
639 48 -492
23 386 -240
268 117 -988
503 376 407
738 101 592
449 724 -298
659 539 -276
409 177 -317
523 421 -55
465 638 -200
98 182 478
457 54 -818
27 87 444
499 534 953
81 210 -299
332 133 -852
47 222 861
593 592 159
527 317 411
555 488 -735
180 171 -801
402 756 -252
703 191 -366
510 124 31
479 476 -993
651 432 6
512 555 237
435 335 80
269 604 704
521 377 -252
662 324 733
253 719 439
744 756 -560
552 549 -986
130 528 -536
314 35 214
509 466 508
117 191 441
755 228 837
387 374 -921
571 269 620
715 725 -595
334 671 65
750 294 -137
700 449 -811
508 650 208
473 325 -315
544 476 61
165 557 -410
431 785 -866
775 594 -246
362 405 -208
111 223 924
793 790 77
443 751 -497
273 411 -368
149 307 -569
565 95 860
787 234 1000
728 176 517
330 460 -567
571 24 581
228 709 -22
194 113 -977
540 585 50
260 521 -939
342 63 -133
614 655 -856
346 512 374
416 179 794
689 480 700
444 98 21
397 220 -764
523 194 758
521 394 -653
480 265 -286
573 348 66
522 593 -584
701 366 -948
590 283 738
83 149 -618
589 715 160
39 588 675
65 325 -725
317 799 484
280 475 -957
126 640 -746
288 260 958
301 372 203
436 305 -402
126 289 -230
714 59 983
495 424 286
686 651 223
798 544 406
246 490 428
703 175 994
38 125 958
419 25 -543
523 419 548
296 810 -211
286 104 416
31 345 487
305 639 -693
622 45 664
758 132 -810
592 746 -776
470 483 518
10 179 -680
15 544 -379
54 418 -289
657 197 763
208 808 754
513 263 -695
135 366 122
502 646 276
84 177 492
537 343 -344
732 29 546
633 440 -422
381 353 410
173 221 573
807 597 -594
146 309 672
43 286 28
581 69 -347
704 185 65
296 9 48
520 728 -687
781 497 288
176 146 -563
461 354 -231
347 177 -258
669 405 -353
308 124 25
55 631 220
125 304 994
148 201 99
761 270 -534
151 581 -141
489 287 -256
231 784 181
452 616 331
559 12 -145
127 264 -446
531 322 215
659 782 322
769 500 -476
321 436 111
77 532 418
48 130 322
31 150 564
668 483 -125
515 662 98
114 410 -424
270 575 558
3 146 208
390 254 692
95 329 -335
512 317 91
153 172 -312
244 433 -215
240 209 -964
769 778 514
386 229 272
374 313 -317
105 324 766
351 370 -931
625 70 213
54 794 -369
394 260 -890
29 192 61
805 618 644
36 405 -525
55 264 -666
268 335 -971
274 517 -711
788 329 118
155 786 146
206 84 -957
547 754 122
699 62 -206
57 120 513
791 528 501
365 559 143
278 218 632
559 567 -979
364 756 -108
447 356 730
308 539 607
340 429 -857
116 700 951
314 356 -852
283 232 418
548 129 163
518 68 753
214 319 -859
189 758 48
705 577 -321
687 577 874
542 575 -965
597 592 -182
763 349 928
662 748 746
697 171 90
302 790 -985
456 201 211
191 312 174
141 332 610
772 410 490
370 192 -836
293 417 -732
632 90 -666
607 393 -499
397 762 41
147 594 86
324 315 -644
156 669 -130
555 650 503
405 618 528
266 353 -100
85 789 528
88 119 -114
724 14 720
593 439 178
639 230 674
457 668 517
631 545 390
530 479 763
102 423 733
515 48 -538
220 474 -550
732 92 -91
284 632 340
413 45 155
482 301 -465
707 102 -686
412 659 -681
64 606 155
243 70 419
488 477 -865
230 554 -576
689 559 213
641 16 -370
62 474 268
270 307 626
461 71 494
47 218 928
669 763 -560
538 237 731
339 274 -486
377 176 -597
243 350 -614
609 798 -605
252 711 -465
275 747 550
74 500 -126
479 676 -287
438 554 -777
95 363 299
105 291 148
964 993
258 550 341
517 764 -508
571 7 495
317 298 -661
427 825 -405
941 780 -871
858 381 925
535 521 -746
813 193 738
766 527 398
390 302 -956
738 263 486
172 149 -687
247 691 -969
592 778 -855
470 686 748
793 694 -247
624 650 890
945 95 787
93 945 -422
819 299 101
834 208 167
383 331 908
560 621 412
401 55 -268
165 737 791
125 287 29
219 619 -412
198 782 687
210 60 594
837 960 23
881 407 552
724 943 300
370 558 676
485 154 430
755 233 -237
596 950 562
573 891 876
17 269 739
846 563 11
603 622 217
130 453 964
250 496 240
902 117 -128
764 146 773
825 207 297
616 507 396
891 13 -461
265 723 -757
636 95 665
872 846 228
559 251 -231
529 887 615
334 562 199
788 268 113
646 509 715
123 845 600
271 122 300
189 57 962
876 607 807
2 580 -902
580 515 185
230 95 -528
667 376 -270
336 571 -315
286 835 -699
191 527 37
842 236 175
790 143 -608
127 909 -448
26 264 390
298 586 -38
282 3 412
953 580 -411
303 414 -303
547 869 81
522 370 314
512 87 134
14 212 882
150 782 -807
371 786 -61
799 344 -252
4 40 -284
126 461 666
66 94 -396
482 279 970
765 360 -335
933 482 573
195 334 -556
955 542 829
757 715 675
519 306 176
187 657 835
312 97 140
482 801 -225
395 647 -276
622 316 802
581 146 914
237 74 860
811 649 363
881 819 981
385 320 93
351 446 -529
354 781 -482
648 338 -14
856 518 -726
731 835 -568
539 218 -392
806 428 -750
611 528 -866
277 645 613
544 159 384
865 107 507
336 778 723
659 953 -167
595 629 367
471 581 -434
47 344 54
358 811 745
214 181 -82
42 670 -931
680 875 -283
185 700 -184
726 855 440
800 221 15
315 738 163
64 949 -228
28 745 -837
347 910 -504
46 366 311
585 724 839
320 495 -421
957 488 -564
343 738 798
383 98 593
839 369 -971
29 631 98
214 952 -494
883 552 -264
136 110 66
801 281 -569
140 466 511
460 610 -643
859 97 -88
960 493 -191
224 609 916
842 26 728
730 927 -90
607 587 -74
529 903 428
60 581 809
694 416 850
641 912 -495
806 84 256
798 578 -213
324 634 -449
794 608 677
653 703 -312
793 353 -468
834 137 940
35 438 -674
868 495 725
477 809 -740
676 257 691
492 341 -628
675 459 364
70 712 605
215 648 382
822 491 -15
208 242 -239
552 646 -751
266 572 -836
471 280 893
679 388 696
405 601 426
653 448 -293
215 377 -145
759 311 723
409 223 -995
915 117 -72
536 945 -82
113 215 -773
936 299 -35
773 781 717
873 531 869
588 368 410
736 802 246
251 576 -642
680 47 965
396 754 -865
820 736 -214
48 794 481
905 49 125
320 375 799
841 601 -323
783 894 -186
251 962 -902
559 115 -512
654 447 -131
378 588 659
501 153 -971
834 97 465
830 679 -903
54 793 96
661 917 638
213 93 595
52 548 -679
93 23 170
48 330 993
717 559 -875
493 5 776
42 131 444
950 469 213
443 247 235
628 720 246
108 491 -60
157 373 -740
34 819 47
789 890 -586
742 836 380
445 860 810
383 393 235
156 581 -827
620 142 911
4 233 -929
964 658 -685
397 933 349
523 610 -614
861 901 903
298 182 -724
126 428 636
737 678 591
852 168 -627
766 30 -225
897 233 -271
249 132 193
252 6 988
806 908 -682
600 866 362
604 96 -314
389 935 -598
957 83 553
361 707 -300
117 246 -153
811 4 409
438 759 -483
433 249 878
123 262 -322
397 574 -743
854 594 -688
137 621 913
521 731 -776
873 301 944
17 464 -943
666 203 -879
370 8 -261
477 947 -2
636 175 667
655 548 -534
807 833 -38
194 647 -402
112 662 877
742 588 -846
749 568 -406
859 263 -338
415 574 784
160 536 729
231 597 590
92 452 988
802 886 -738
529 324 -896
133 830 721
427 609 246
110 335 -168
421 723 616
666 412 -322
11 317 -547
823 848 -464
358 634 910
664 336 439
894 761 -303
918 699 -190
311 878 -981
121 866 695
60 93 -340
752 538 -832
665 491 -679
65 682 -547
824 570 -482
108 274 -717
828 943 769
619 320 176
827 623 122
766 859 101
394 942 883
64 873 -187
793 214 -714
424 722 513
214 90 -694
644 187 -302
830 580 -858
815 19 -833
25 571 152
247 658 -349
809 113 -342
614 163 705
427 825 -246
824 776 134
20 562 -849
119 205 -927
738 35 -60
519 152 -727
549 807 -757
106 691 209
360 241 -270
857 175 -519
187 491 -579
583 40 -139
757 356 -166
104 950 -406
427 777 -305
506 852 197
647 563 655
825 426 879
87 556 615
472 184 -75
543 814 485
525 339 710
863 323 176
389 368 966
388 207 -538
518 66 -508
11 650 -808
744 155 914
151 577 964
258 107 546
666 49 262
645 561 753
498 695 867
569 609 760
504 178 694
181 647 682
119 52 -229
424 259 -509
106 417 -514
522 503 639
165 512 -394
420 250 -281
427 413 290
216 223 669
962 930 -338
307 10 279
412 431 182
322 663 -347
549 827 748
96 731 405
550 202 76
102 913 464
417 57 -64
114 407 832
738 183 140
738 486 -626
375 210 830
365 437 286
940 950 821
156 763 -786
175 656 853
655 589 -268
40 779 167
910 63 -184
484 575 -725
586 562 -483
938 469 6
803 579 -529
342 389 -986
615 953 -868
347 448 723
935 114 668
508 424 76
531 632 244
292 308 899
920 217 -814
494 32 736
848 322 -639
121 189 475
491 788 876
142 409 -441
178 888 807
335 508 -993
850 392 224
353 548 322
427 511 127
418 486 -2
120 303 -175
724 738 -141
573 939 487
589 764 -455
249 453 -6
396 321 697
936 690 -771
790 756 334
402 641 692
509 850 -803
928 669 507
185 558 -988
1 340 -707
888 435 -379
3 349 -35
231 48 -159
800 400 237
54 27 -487
873 319 587
853 151 -607
310 811 425
910 807 -347
593 444 -866
303 816 -119
949 529 -543
284 6 -227
518 771 -721
850 188 -55
732 531 29
894 893 180
283 633 322
642 248 -786
358 651 146
495 99 -443
366 326 277
84 881 -48
705 433 86
226 109 196
114 439 693
962 680 177
388 500 413
425 313 -189
880 671 -351
557 562 978
403 768 -223
42 275 606
743 802 -864
899 64 728
739 162 420
91 761 -73
457 862 136
377 44 21
89 454 150
355 45 818
446 28 785
820 936 321
223 687 -616
603 306 346
956 227 -614
388 501 -990
284 95 840
733 675 955
708 570 554
124 310 -139
41 774 599
821 910 441
46 930 838
579 494 -203
45 256 264
234 579 729
47 925 -493
225 684 -323
50 459 -586
937 147 63
877 703 872
302 740 299
47 425 -489
597 770 -818
709 899 82
421 943 812
739 647 -856
516 948 -44
130 85 420
669 400 -910
21 355 -704
544 101 -252
467 400 518
141 704 90
96 272 313
43 735 -128
19 143 -239
349 5 -6
760 705 -790
241 404 575
759 48 -708
42 69 848
653 793 319
588 715 -634
317 237 -378
773 17 -197
905 114 -939
788 231 -77
623 809 829
642 553 -798
729 456 433
642 657 330
553 833 -744
754 949 42
805 643 708
704 516 -127
365 359 143
557 242 831
236 906 371
733 711 915
86 613 293
798 140 -134
313 648 -545
154 327 -563
697 333 750
461 356 -320
212 144 -446
304 19 597
207 690 -494
248 444 745
85 98 -115
717 526 -825
308 852 -205
387 534 -747
867 685 -719
844 937 -718
794 701 -91
524 733 -893
928 869 -175
60 652 -972
915 647 -633
495 146 -766
570 333 -486
627 195 694
423 566 -378
426 926 420
2 520 -582
628 881 -967
291 643 -662
892 460 -883
54 200 -157
521 759 -957
406 946 777
236 901 -597
567 186 348
692 658 -620
671 701 -312
891 207 -399
19 726 -99
497 155 669
436 557 37
419 708 -502
685 32 -501
296 682 -11
858 771 926
213 114 -251
725 687 -209
482 211 -253
253 225 969
212 213 -734
512 173 16
816 134 -854
505 25 -393
570 86 -634
527 758 -653
702 581 53
102 781 -725
879 590 126
763 97 -859
866 566 -818
584 23 214
687 624 -333
480 245 341
122 591 119
869 827 729
959 578 -874
168 614 -702
512 751 725
712 349 -254
269 304 -465
894 933 -990
757 933 -413
102 254 -582
138 352 843
781 65 -79
583 417 -712
246 101 -624
2 393 -626
188 684 480
707 335 364
406 754 928
213 241 -730
168 556 -175
241 910 -139
580 385 -142
132 61 -150
366 427 -136
884 89 -512
149 554 -889
641 461 755
571 355 -159
657 152 -61
394 953 -15
356 948 81
916 306 -421
914 164 490
633 59 321
41 774 -917
247 779 396
263 804 460
608 419 999
434 835 165
923 173 -465
215 19 252
491 463 747
789 778 -289
885 434 -551
820 392 -263
580 127 644
651 258 -865
481 771 589
159 701 966
149 103 -720
52 80 947
765 224 218
180 308 516
381 64 428
329 930 668
436 528 -183
317 380 892
924 633 -7
824 867 889
119 531 -689
87 252 754
392 376 -441
957 964 373
919 455 641
460 426 -404
101 193 447
553 63 874
59 851 -255
797 696 -711
606 629 -960
205 816 549
890 114 657
214 349 -273
597 334 -584
292 619 -999
128 636 575
593 692 -602
575 525 -193
939 363 -189
263 865 361
92 615 234
58 72 -413
608 747 -162
535 550 25
917 778 -794
403 78 -849
455 470 562
862 909 842
139 820 -303
186 893 536
256 199 -457
40 945 656
52 950 -570
99 876 -135
544 274 396
502 694 -489
484 383 -140
251 873 -367
761 921 866
440 207 657
964 957 404
66 399 -534
531 89 -168
950 777 -316
558 626 -110
645 504 972
802 586 -173
312 503 648
452 916 -169
947 502 210
647 175 963
888 419 66
816 465 -161
938 508 -985
292 173 -876
850 927 -8
155 438 -623
296 494 -261
85 398 444
608 365 -861
399 29 -622
355 284 249
733 133 234
801 140 840
490 589 417
631 941 -21
652 960 167
804 739 847
305 646 -554
778 270 -36
304 485 467
683 318 -736
305 268 834
937 926 -974
69 501 365
897 327 58
711 815 281
103 918 913
161 451 -6
336 819 -498
638 164 878
433 25 -842
342 528 -324
146 161 290
611 516 -130
150 841 769
206 391 -369
206 418 774
263 761 -476
179 342 -573
896 591 420
872 455 -1
950 963 350
324 570 -960
914 260 701
62 527 85
247 146 958
623 620 287
458 382 505
432 666 -572
85 338 393
929 810 813
461 399 -275
673 268 -479
212 866 347
460 321 799
69 959 925
197 449 107
391 1 -316
223 583 -322
325 359 -940
829 654 626
793 768 -821
512 453 -855
481 429 684
92 186 -236
588 744 -555
145 273 -195
105 165 279
453 583 -844
908 237 224
518 287 -285
71 876 174
322 234 951
820 295 -45
581 346 253
894 845 342
32 689 349
348 888 -389
199 204 660
37 939 281
158 400 129
513 391 828
522 68 -172
657 341 -175
48 136 -856
12 167 -484
42 594 30
507 344 -622
382 946 134
783 90 846
300 191 -539
778 159 -291
344 563 488
537 637 811
870 291 629
874 426 -385
251 366 660
110 541 887
33 358 656
640 742 -459
14 690 169
127 66 354
362 846 -214
932 625 6
457 183 -391
122 666 939
726 289 45
194 264 -645
430 412 465
487 209 433
303 722 699
822 566 -717
756 95 -745
807 459 91
486 940 -183
200 926 372
866 172 -25
667 662 -797
363 784 -27
881 126 861
107 192 -538
747 524 -72
295 91 102
685 953 -76
640 157 -443
255 821 580
920 356 373
529 532 682
296 724 504
702 209 -208
311 677 -306
595 594 988
901 794 -192
671 837 371
654 52 51
212 215 175
322 946 720
782 404 69
868 387 -728
166 544 14
803 940 991
592 392 725
274 114 719
933 266 -690
147 712 -56
483 154 -195
458 920 131
200 431 322
212 766 -891
360 724 -454
891 251 859
679 646 482
190 248 550
953 472 721
417 382 -522
888 787 -725
301 271 273
870 904 -235
521 702 790
296 963 131
1 777 233
627 269 -48
908 921 722
95 751 -259
823 411 423
58 833 -209
951 407 -810
160 597 -551
766 628 374
193 75 606
893 24 -112
413 772 734
45 690 743
611 111 511
207 223 -24
127 671 -289
587 486 -486
342 551 446
29 372 538
905 505 894
699 94 -845
50 333 -127
882 892 -565
761 239 -808
285 404 -86
540 152 856
200 730 741
139 270 -809
190 348 562
926 835 -524
344 874 603
255 815 825
348 529 866
711 276 -730
824 472 562
609 539 582
550 822 865
190 48 -562
675 101 -875
565 564 -903
322 496 676
101 229 -447
27 393 -822
339 818 -802
685 54 491
536 551 -553
935 694 888
735 779 541
559 802 899
860 903 -586
494 300 564
221 824 -453
179 849 -115
38 309 585
144 412 541
651 609 -805
424 721 385
765 799 107
851 200 -354
934 896 884
861 532 -45
206 833 -907
773 552 -293
846 707 539
370 308 355
449 185 -457
519 723 -171
340 902 -222
219 596 -809
458 665 121
553 25 375
293 734 729
480 517 -188
905 567 316
517 525 189
292 339 -355
957 955 90
660 180 720
685 139 -650
142 707 161
874 630 834
66 80 864
396 366 129
43 327 -518
300 62 511
25 248 -625
144 429 235
270 100 486
949 218 -947
77 16 166
810 158 -360
290 453 -889
663 10 92
831 418 -316
472 744 -633
57 641 374
397 427 779
357 897 -698
20 380 765
388 866 -940
310 292 555
343 106 466
785 441 842
601 960 699
436 538 -947
209 519 997
556 259 29
485 774 641
856 502 138
765 134 958
887 349 610
774 102 288
226 328 549
649 736 333
856 234 442
55 321 420
842 354 -562
744 192 13
891 616 71
314 627 -726
609 566 -634
283 286 169
866 572 -996
782 891 -797
833 885 303
105 389 57
844 334 397
371 908 -913
113 840 596
696 784 -573
122 208 -145
906 96 -828
52 721 543
353 639 254
121 444 -294
56 647 -157
620 623 -258
453 300 -493
640 895 -287
859 56 588
642 16 -2
640 610 -262
531 546 296
672 88 -887
55 341 10
487 786 -614
727 623 323
759 100 177
849 582 -709
835 88 -451
388 477 939
103 474 -245
954 932
694 280 945
705 776 -495
160 702 372
201 139 -271
82 838 362
105 57 -336
84 743 -782
218 267 -295
267 301 521
230 55 -707
512 352 612
337 849 427
467 385 132
527 516 498
596 159 531
948 67 392
229 77 677
897 126 30
181 5 384
429 665 -587
39 35 -183
460 842 524
903 732 455
929 813 -988
842 725 746
40 545 326
798 105 -809
350 676 738
684 557 853
230 228 389
120 69 450
724 265 -911
144 333 -384
712 743 925
544 604 713
293 900 -17
948 886 54
879 849 -378
661 256 -342
855 53 -442
306 123 -532
527 496 405
383 437 -247
56 99 -250
280 257 -992
389 720 -587
148 397 578
697 355 930
704 372 239
169 883 -428
367 609 214
59 491 -382
847 508 -377
139 536 -554
373 238 -80
499 908 -105
668 20 786
608 298 -344
799 399 -168
167 138 -714
520 850 725
867 736 490
352 67 -806
143 84 -9
223 356 179
39 810 103
520 42 -111
547 466 -643
7 219 -95
180 240 118
737 705 123
265 291 -877
857 919 -448
627 485 -471
603 888 -116
583 849 406
387 143 214
62 40 -421
373 130 -189
575 346 -665
383 532 -927
829 350 -159
15 340 600
324 48 -840
622 922 -607
487 950 -25
17 323 556
318 72 427
870 256 -260
288 458 -355
414 59 904
377 944 -314
